NomeDocente	ID_LATTES_MERGED	Vinculo	UnidadeExercicio	OrgaoExercicio	Curso	Habilitacao	Turno	Modalidade	ProgramaPG	DESC_NIVEL
STELA NAZARETH MENEGHEL	5629187439658997	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
TATIANA ENGEL GERHARDT	4413703146913514	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE COLETIVA	Acadêmico
CLARISSA GUTIERREZ CARVALHO	0190640966763841	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
CLAUDIA SCHWEIGER	2924322269059847	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
CLECIO HOMRICH DA SILVA	3616257829128156	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
ELSA REGINA JUSTO GIUGLIANI	3972596080388477	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
ELZA DANIEL DE MELLO	9771888712042730	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
HELENA AYAKO SUENO GOLDANI	7710033251534665	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
JEFFERSON PEDRO PIVA	3924933024810039	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
JULIANA ROMBALDI BERNARDI	9282528583140456	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
LAURO JOSE GREGIANIN	4649055021444914	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
LAVINIA SCHULER FACCINI	9393903837681988	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
LIANE ESTEVES DAUDT	3118130800838141	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
MARCELO ZUBARAN GOLDANI	7505217424552209	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
MARIANA BOHNS MICHALOWSKI	3623764715432223	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
MARIO BERNARDES WAGNER	9715660853156453	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
PATRICIA SCOLARI FONTELA	3089581332866529	Visitante	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
PAULO JOSE CAUDURO MAROSTICA	3670840568837700	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
PAULO ROBERTO ANTONACCI CARVALHO	0186503713483096	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
RENATA ROCHA KIELING	8655659510686534	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
RENATO SOIBELMANN PROCIANOY	6995231342468895	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
RITA DE CASSIA DOS SANTOS SILVEIRA	6521075524101601	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
ROBERTO GIUGLIANI	8023869177216297	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
RUDIMAR DOS SANTOS RIESGO	1946938896615384	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
SADY SELAIMEN DA COSTA	4094779288495026	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
SANDRA LEISTNER SEGAL	8439111830786881	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
SANDRA MARIA GONCALVES VIEIRA	9183284246631586	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
SERGIO SALDANHA MENNA BARRETO	6594237323094386	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
TANIA FERREIRA CESTARI	4882921922989768	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
TEMIS MARIA FELIX	7686234050337035	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
URSULA DA SILVEIRA MATTE	6515283771960950	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SAÚDE DA CRIANÇA E DO ADOLESCENTE	Acadêmico
ALEX NICHE TEIXEIRA	1410830458885658	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ANDRE LUIZ MARENCO DOS SANTOS	7642582536105996	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
DANI RUDNICKI	0752934528471591	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ELISABETH MAZERON MACHADO	3030401059611230	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ENIO PASSIANI	3396333225250833	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
FERNANDA BESTETTI DE VASCONCELLOS	7816244903166292	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
IVALDO GEHLEN	9977096072866572	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
JOSE VICENTE TAVARES DOS SANTOS	5237998905026010	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
LETÍCIA MARIA SCHABBACH	9673923147586714	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
LIGIA MORI MADEIRA	6468093522228177	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
MARÍLIA PATTA RAMOS	7621678113798532	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
MARCOS ANTONIO ZEN VASCONCELLOS	7534190511246668	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
MELISSA DE MATTOS PIMENTA	2983516301087100	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ROCHELE FELLINI FACHINETTO	4803135608733740	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ROSIMERI AQUINO DA SILVA	0563956607645141	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ROSINHA DA SILVA MACHADO CARRION	6148848874012153	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
RUTH HINRICHS	5285085934809657	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SEGURANÇA CIDADÃ	Acadêmico
ANDREA LOPES IESCHECK	4045429686858407	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
CARLOS GUSTAVO TORNQUIST	5932159585668640	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
CLAUDIA ROBBI SLUTER	7467359757638128	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
CLAUDIO WILSON MENDES JUNIOR	1714820563825178	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
CRISTIANO LIMA HACKMANN	8690028579985675	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
DANIEL CAPELLA ZANOTTA	1023733288544345	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
DENISE CYBIS FONTANA	0938505876010695	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
ELBA CALESSO TEIXEIRA	9841743897261254	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
ELIANA LIMA DA FONSECA	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
ELISEU JOSE WEBER	2457905711340231	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
FELIPE GEREMIA NIEVINSKI	8920245600831468	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
GUILHERME GARCIA DE OLIVEIRA	5149357364476181	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
JORGE RICARDO DUCATI	9844635963154850	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
KATIA KELLEM DA ROSA	1914271225987860	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
LAURINDO ANTONIO GUASSELLI	3893113128772643	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
MARCELO TOMIO MATSUOKA	5253571490697285	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
MARCOS WELLAUSEN DIAS DE FREITAS	4106985091361715	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
RITA DE C?SSIA MARQUES ALVES	7123107007429083	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
RONALD BUSS DE SOUZA	0537824080913130	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
SERGIO FLORENCIO DE SOUZA	9046115271575289	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
SILVIA BEATRIZ ALVES ROLIM	0859715267713195	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
TATIANA MORA KUPLICH	8997858562195060	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
TATIANA SILVA DA SILVA	7879594145147672	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
ULISSES FRANZ BREMER	8805433973429265	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
VICTOR FERNANDEZ NASCIMENTO	3373815361504494	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SENSORIAMENTO REMOTO	Acadêmico
ALEX NICHE TEIXEIRA	1410830458885658	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
ALEXANDRE ALMEIDA DE MAGALHAES	4055235251214892	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
ANDREA FACHEL LEAL	3362937671462104	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
ANITA BRUMER	6464433379729719	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
ANTONIO DAVID CATTANI	0619149612094266	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
CAMILA PENNA DE CASTRO	5815740752338790	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
CINARA LERRER ROSENFIELD	3506920291365537	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
CLARISSA ECKERT BAETA NEVES	2570080781823232	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
DANIEL GUSTAVO MOCELIN	6855371859011719	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
ENIO PASSIANI	3396333225250833	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
FERNANDO COUTINHO COTANDA	8840750725276698	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
GUILHERME FRANCISCO WATERLOO RADOMSKY	9288994144974473	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
JALCIONE PEREIRA DE ALMEIDA	6673273682816395	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
JOSE CARLOS GOMES DOS ANJOS	8743307347624567	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
JOSE VICENTE TAVARES DOS SANTOS	5237998905026010	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
KARL MARTIN MONSMA	5133375697266421	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
LETICIA MARIA SCHABBACH	9673923147586714	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
LORENA CANDIDO FLEURY	3759940793842831	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
LUCIANA GARCIA DE MELLO	6786214333053144	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
LUCIANO JOEL FEDOZZI	2880900997835659	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
MARCELO KUNRATH SILVA	3630123802753991	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
MARILIA PATTA RAMOS	7621678113798532	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
MARILIS LEMOS DE ALMEIDA	9370727466881286	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
MAYCON NOREMBERG SCHUBERT	3984757781834334	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
MELISSA DE MATTOS PIMENTA	2983516301087100	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
PAULO ANDRE NIEDERLE	3985133612947371	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
RAQUEL ANDRADE WEISS	2720382688548557	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
RAUL ENRIQUE ROJO	9284125928746939	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
ROCHELE FELLINI FACHINETTO	4803135608733740	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
SANDRO RUDUIT GARCIA	7865080933555325	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
SERGIO SCHNEIDER	9374550818298328	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
SONIA MARIA KARAM GUIMARAES	9830124128188986	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
SORAYA MARIA VARGAS CORTES	1805029396938951	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
VANESSA MARX	7673130100519405	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	SOCIOLOGIA	Acadêmico
